filename,category,category_idx,p_typicality,n_block,task,cond,cond_idx,block_total,ISI,tImageOn,Report,RT,target_resp,iso_spread,TrialCompleted,ImgDur,participant,mem_response,mem_perform
img_t1cr9.png,kitchens,4,6,1,memory,old,1,1,1.53335831235836,251.898450136185,3,1.52451777458191,,0,1,0.5,pilot_21_10,3,miss
img_k0ze7.png,kitchens,4,3,1,memory,old,1,1,1.16416397743995,254.631904840469,3,0.836560249328613,,0,1,0.5,pilot_21_10,3,miss
img_t27my.png,kitchens,4,1,1,memory,new,2,1,1.07084838223473,256.590324640274,3,1.16472625732422,,0,1,0.5,pilot_21_10,3,cr
img_463mq.png,kitchens,4,2,1,memory,new,2,1,1.21589294596982,259.015431642532,3,2.17396831512451,,0,1,0.5,pilot_21_10,3,cr
img_durse.png,kitchens,4,6,1,memory,new,2,1,1.62892457034205,262.865599393845,3,1.69854164123535,,0,1,0.5,pilot_21_10,3,cr
img_uhmld.png,kitchens,4,2,1,memory,old,1,1,1.10317174344524,265.715722799301,2,1.71610713005066,,0,1,0.5,pilot_21_10,2,hit
img_iyxnj.png,kitchens,4,6,1,memory,new,2,1,1.70727057799229,269.182537317276,3,2.38609671592712,,0,1,0.5,pilot_21_10,3,cr
img_faly8.png,kitchens,4,1,1,memory,new,2,1,1.1608203186206,272.782690525055,4,1.6325044631958,,0,1,0.5,pilot_21_10,4,cr
img_xti0z.png,kitchens,4,8,1,memory,old,1,1,1.98496553584928,276.449512004852,1,2.55127596855164,,2,1,0.5,pilot_21_10,1,hit
img_v176l.png,kitchens,4,1,1,memory,old,1,1,1.01047086494244,280.066329717636,1,1.3038923740387,,0,1,0.5,pilot_21_10,1,hit
img_0uiwg.png,kitchens,4,6,1,memory,new,2,1,1.52513322376196,282.949781417847,2,1.3079035282135,,0,1,0.5,pilot_21_10,2,fa
img_lpj57.png,kitchens,4,6,1,memory,old,1,1,1.72951878039976,286.033241510391,3,0.969775438308716,,3,1,0.5,pilot_21_10,3,miss
img_29gyt.png,kitchens,4,6,1,memory,new,2,1,1.20608023705025,288.258333206177,3,1.66814279556274,,0,1,0.5,pilot_21_10,3,cr
img_89rmb.png,kitchens,4,2,1,memory,new,2,1,2.25067536199358,292.233492612839,4,1.64859843254089,,0,1,0.5,pilot_21_10,4,cr
img_ub9nn.png,kitchens,4,8,1,memory,old,1,1,1.22889180186219,295.158609390259,3,1.08277249336243,,0,1,0.5,pilot_21_10,3,miss
img_d8xbu.png,kitchens,4,10,1,memory,old,1,1,1.23549889946655,297.525369644165,3,1.46631145477295,,2,1,0.5,pilot_21_10,3,miss
img_ye5sl.png,kitchens,4,2,1,memory,old,1,1,2.2709306756457,301.308851718903,1,2.01205515861511,,0,1,0.5,pilot_21_10,1,hit
img_3m2h0.png,kitchens,4,10,1,memory,old,1,1,1.39601643264881,304.767320156097,2,1.41271781921387,,2,1,0.5,pilot_21_10,2,hit
img_9ann0.png,kitchens,4,9,1,memory,old,1,1,1.65913890988918,307.900774717331,3,0.856742382049561,,0,1,0.5,pilot_21_10,3,miss
img_5pmhd.png,kitchens,4,7,1,memory,new,2,1,1.71021984712095,310.517541646957,2,1.61700534820557,,0,1,0.5,pilot_21_10,2,fa
img_oz18d.png,kitchens,4,8,1,memory,old,1,1,1.22075987331038,313.409318685532,3,1.63446521759033,,4,1,0.5,pilot_21_10,3,miss
img_411xa.png,kitchens,4,2,1,memory,old,1,1,1.13224302741889,316.226092576981,2,1.38870739936829,,1,1,0.5,pilot_21_10,2,hit
img_3a6lc.png,kitchens,4,7,1,memory,new,2,1,1.19938749091537,318.859525918961,2,3.12393999099731,,0,1,0.5,pilot_21_10,2,fa
img_mgnmm.png,kitchens,4,8,1,memory,new,2,1,1.54227777775394,323.576367378235,2,0.949357509613037,,0,1,0.5,pilot_21_10,2,fa
img_di49w.png,kitchens,4,6,1,memory,new,2,1,2.3815028075164,326.951492547989,2,1.13973045349121,,0,1,0.5,pilot_21_10,2,fa
